filename,class,filepath,width,height,aspect_ratio,channels
aug_0_9596.jpg,Actinic keratosis,d:\Skin Disease classification\newtrain\Actinic keratosis\aug_0_9596.jpg,600,450,1.333,RGB
aug_0_9600.jpg,Actinic keratosis,d:\Skin Disease classification\newtrain\Actinic keratosis\aug_0_9600.jpg,600,450,1.333,RGB
aug_0_9601.jpg,Actinic keratosis,d:\Skin Disease classification\newtrain\Actinic keratosis\aug_0_9601.jpg,600,450,1.333,RGB
aug_0_961.jpg,Actinic keratosis,d:\Skin Disease classification\newtrain\Actinic keratosis\aug_0_961.jpg,600,450,1.333,RGB
aug_0_9616.jpg,Actinic keratosis,d:\Skin Disease classification\newtrain\Actinic keratosis\aug_0_9616.jpg,600,450,1.333,RGB
aug_0_962.jpg,Actinic keratosis,d:\Skin Disease classification\newtrain\Actinic keratosis\aug_0_962.jpg,600,450,1.333,RGB
aug_0_9622.jpg,Actinic keratosis,d:\Skin Disease classification\newtrain\Actinic keratosis\aug_0_9622.jpg,600,450,1.333,RGB
aug_0_9625.jpg,Actinic keratosis,d:\Skin Disease classification\newtrain\Actinic keratosis\aug_0_9625.jpg,600,450,1.333,RGB
aug_0_9631.jpg,Actinic keratosis,d:\Skin Disease classification\newtrain\Actinic keratosis\aug_0_9631.jpg,600,450,1.333,RGB
aug_0_9641.jpg,Actinic keratosis,d:\Skin Disease classification\newtrain\Actinic keratosis\aug_0_9641.jpg,600,450,1.333,RGB
aug_0_9656.jpg,Actinic keratosis,d:\Skin Disease classification\newtrain\Actinic keratosis\aug_0_9656.jpg,600,450,1.333,RGB
aug_0_966.jpg,Actinic keratosis,d:\Skin Disease classification\newtrain\Actinic keratosis\aug_0_966.jpg,600,450,1.333,RGB
aug_0_9661.jpg,Actinic keratosis,d:\Skin Disease classification\newtrain\Actinic keratosis\aug_0_9661.jpg,600,450,1.333,RGB
aug_0_9668.jpg,Actinic keratosis,d:\Skin Disease classification\newtrain\Actinic keratosis\aug_0_9668.jpg,600,450,1.333,RGB
aug_0_968.jpg,Actinic keratosis,d:\Skin Disease classification\newtrain\Actinic keratosis\aug_0_968.jpg,600,450,1.333,RGB
aug_0_9684.jpg,Actinic keratosis,d:\Skin Disease classification\newtrain\Actinic keratosis\aug_0_9684.jpg,600,450,1.333,RGB
aug_0_9698.jpg,Actinic keratosis,d:\Skin Disease classification\newtrain\Actinic keratosis\aug_0_9698.jpg,600,450,1.333,RGB
aug_0_970.jpg,Actinic keratosis,d:\Skin Disease classification\newtrain\Actinic keratosis\aug_0_970.jpg,600,450,1.333,RGB
aug_0_9709.jpg,Actinic keratosis,d:\Skin Disease classification\newtrain\Actinic keratosis\aug_0_9709.jpg,600,450,1.333,RGB
aug_0_9712.jpg,Actinic keratosis,d:\Skin Disease classification\newtrain\Actinic keratosis\aug_0_9712.jpg,600,450,1.333,RGB
aug_0_9715.jpg,Actinic keratosis,d:\Skin Disease classification\newtrain\Actinic keratosis\aug_0_9715.jpg,600,450,1.333,RGB
aug_0_9726.jpg,Actinic keratosis,d:\Skin Disease classification\newtrain\Actinic keratosis\aug_0_9726.jpg,600,450,1.333,RGB
aug_0_9734.jpg,Actinic keratosis,d:\Skin Disease classification\newtrain\Actinic keratosis\aug_0_9734.jpg,600,450,1.333,RGB
aug_0_9740.jpg,Actinic keratosis,d:\Skin Disease classification\newtrain\Actinic keratosis\aug_0_9740.jpg,600,450,1.333,RGB
aug_0_9753.jpg,Actinic keratosis,d:\Skin Disease classification\newtrain\Actinic keratosis\aug_0_9753.jpg,600,450,1.333,RGB
aug_0_9766.jpg,Actinic keratosis,d:\Skin Disease classification\newtrain\Actinic keratosis\aug_0_9766.jpg,600,450,1.333,RGB
aug_0_9779.jpg,Actinic keratosis,d:\Skin Disease classification\newtrain\Actinic keratosis\aug_0_9779.jpg,600,450,1.333,RGB
aug_0_9782.jpg,Actinic keratosis,d:\Skin Disease classification\newtrain\Actinic keratosis\aug_0_9782.jpg,600,450,1.333,RGB
aug_0_9783.jpg,Actinic keratosis,d:\Skin Disease classification\newtrain\Actinic keratosis\aug_0_9783.jpg,600,450,1.333,RGB
aug_0_9794.jpg,Actinic keratosis,d:\Skin Disease classification\newtrain\Actinic keratosis\aug_0_9794.jpg,600,450,1.333,RGB
aug_0_9800.jpg,Actinic keratosis,d:\Skin Disease classification\newtrain\Actinic keratosis\aug_0_9800.jpg,600,450,1.333,RGB
aug_0_9819.jpg,Actinic keratosis,d:\Skin Disease classification\newtrain\Actinic keratosis\aug_0_9819.jpg,600,450,1.333,RGB
aug_0_983.jpg,Actinic keratosis,d:\Skin Disease classification\newtrain\Actinic keratosis\aug_0_983.jpg,600,450,1.333,RGB
aug_0_9833.jpg,Actinic keratosis,d:\Skin Disease classification\newtrain\Actinic keratosis\aug_0_9833.jpg,600,450,1.333,RGB
aug_0_9835.jpg,Actinic keratosis,d:\Skin Disease classification\newtrain\Actinic keratosis\aug_0_9835.jpg,600,450,1.333,RGB
aug_0_9849.jpg,Actinic keratosis,d:\Skin Disease classification\newtrain\Actinic keratosis\aug_0_9849.jpg,600,450,1.333,RGB
aug_0_9854.jpg,Actinic keratosis,d:\Skin Disease classification\newtrain\Actinic keratosis\aug_0_9854.jpg,600,450,1.333,RGB
aug_0_9862.jpg,Actinic keratosis,d:\Skin Disease classification\newtrain\Actinic keratosis\aug_0_9862.jpg,600,450,1.333,RGB
aug_0_9863.jpg,Actinic keratosis,d:\Skin Disease classification\newtrain\Actinic keratosis\aug_0_9863.jpg,600,450,1.333,RGB
aug_0_9864.jpg,Actinic keratosis,d:\Skin Disease classification\newtrain\Actinic keratosis\aug_0_9864.jpg,600,450,1.333,RGB
aug_0_9865.jpg,Actinic keratosis,d:\Skin Disease classification\newtrain\Actinic keratosis\aug_0_9865.jpg,600,450,1.333,RGB
aug_0_9874.jpg,Actinic keratosis,d:\Skin Disease classification\newtrain\Actinic keratosis\aug_0_9874.jpg,600,450,1.333,RGB
aug_0_9876.jpg,Actinic keratosis,d:\Skin Disease classification\newtrain\Actinic keratosis\aug_0_9876.jpg,600,450,1.333,RGB
aug_0_9877.jpg,Actinic keratosis,d:\Skin Disease classification\newtrain\Actinic keratosis\aug_0_9877.jpg,600,450,1.333,RGB
aug_0_9882.jpg,Actinic keratosis,d:\Skin Disease classification\newtrain\Actinic keratosis\aug_0_9882.jpg,600,450,1.333,RGB
aug_0_9884.jpg,Actinic keratosis,d:\Skin Disease classification\newtrain\Actinic keratosis\aug_0_9884.jpg,600,450,1.333,RGB
aug_0_989.jpg,Actinic keratosis,d:\Skin Disease classification\newtrain\Actinic keratosis\aug_0_989.jpg,600,450,1.333,RGB
aug_0_992.jpg,Actinic keratosis,d:\Skin Disease classification\newtrain\Actinic keratosis\aug_0_992.jpg,600,450,1.333,RGB
aug_0_993.jpg,Actinic keratosis,d:\Skin Disease classification\newtrain\Actinic keratosis\aug_0_993.jpg,600,450,1.333,RGB
aug_0_9945.jpg,Actinic keratosis,d:\Skin Disease classification\newtrain\Actinic keratosis\aug_0_9945.jpg,600,450,1.333,RGB
aug_0_9953.jpg,Actinic keratosis,d:\Skin Disease classification\newtrain\Actinic keratosis\aug_0_9953.jpg,600,450,1.333,RGB
aug_0_9959.jpg,Actinic keratosis,d:\Skin Disease classification\newtrain\Actinic keratosis\aug_0_9959.jpg,600,450,1.333,RGB
aug_0_9965.jpg,Actinic keratosis,d:\Skin Disease classification\newtrain\Actinic keratosis\aug_0_9965.jpg,600,450,1.333,RGB
aug_0_9984.jpg,Actinic keratosis,d:\Skin Disease classification\newtrain\Actinic keratosis\aug_0_9984.jpg,600,450,1.333,RGB
aug_0_1022.jpg,Atopic Dermatitis,d:\Skin Disease classification\newtrain\Atopic Dermatitis\aug_0_1022.jpg,294,222,1.324,RGB
aug_0_1039.jpg,Atopic Dermatitis,d:\Skin Disease classification\newtrain\Atopic Dermatitis\aug_0_1039.jpg,294,222,1.324,RGB
aug_0_104.jpg,Atopic Dermatitis,d:\Skin Disease classification\newtrain\Atopic Dermatitis\aug_0_104.jpg,294,222,1.324,RGB
aug_0_1046.jpg,Atopic Dermatitis,d:\Skin Disease classification\newtrain\Atopic Dermatitis\aug_0_1046.jpg,294,222,1.324,RGB
aug_0_1054.jpg,Atopic Dermatitis,d:\Skin Disease classification\newtrain\Atopic Dermatitis\aug_0_1054.jpg,294,222,1.324,RGB
aug_0_106.jpg,Atopic Dermatitis,d:\Skin Disease classification\newtrain\Atopic Dermatitis\aug_0_106.jpg,294,222,1.324,RGB
aug_0_1063.jpg,Atopic Dermatitis,d:\Skin Disease classification\newtrain\Atopic Dermatitis\aug_0_1063.jpg,294,222,1.324,RGB
aug_0_1075.jpg,Atopic Dermatitis,d:\Skin Disease classification\newtrain\Atopic Dermatitis\aug_0_1075.jpg,294,222,1.324,RGB
aug_0_1079.jpg,Atopic Dermatitis,d:\Skin Disease classification\newtrain\Atopic Dermatitis\aug_0_1079.jpg,294,222,1.324,RGB
aug_0_1080.jpg,Atopic Dermatitis,d:\Skin Disease classification\newtrain\Atopic Dermatitis\aug_0_1080.jpg,294,222,1.324,RGB
aug_0_1086.jpg,Atopic Dermatitis,d:\Skin Disease classification\newtrain\Atopic Dermatitis\aug_0_1086.jpg,294,222,1.324,RGB
aug_0_1089.jpg,Atopic Dermatitis,d:\Skin Disease classification\newtrain\Atopic Dermatitis\aug_0_1089.jpg,294,222,1.324,RGB
aug_0_1101.jpg,Atopic Dermatitis,d:\Skin Disease classification\newtrain\Atopic Dermatitis\aug_0_1101.jpg,294,222,1.324,RGB
aug_0_1105.jpg,Atopic Dermatitis,d:\Skin Disease classification\newtrain\Atopic Dermatitis\aug_0_1105.jpg,294,222,1.324,RGB
aug_0_1106.jpg,Atopic Dermatitis,d:\Skin Disease classification\newtrain\Atopic Dermatitis\aug_0_1106.jpg,294,222,1.324,RGB
aug_0_1109.jpg,Atopic Dermatitis,d:\Skin Disease classification\newtrain\Atopic Dermatitis\aug_0_1109.jpg,294,222,1.324,RGB
aug_0_1114.jpg,Atopic Dermatitis,d:\Skin Disease classification\newtrain\Atopic Dermatitis\aug_0_1114.jpg,294,222,1.324,RGB
aug_0_1116.jpg,Atopic Dermatitis,d:\Skin Disease classification\newtrain\Atopic Dermatitis\aug_0_1116.jpg,294,222,1.324,RGB
aug_0_1117.jpg,Atopic Dermatitis,d:\Skin Disease classification\newtrain\Atopic Dermatitis\aug_0_1117.jpg,294,222,1.324,RGB
aug_0_112.jpg,Atopic Dermatitis,d:\Skin Disease classification\newtrain\Atopic Dermatitis\aug_0_112.jpg,294,222,1.324,RGB
aug_0_1121.jpg,Atopic Dermatitis,d:\Skin Disease classification\newtrain\Atopic Dermatitis\aug_0_1121.jpg,294,222,1.324,RGB
aug_0_1141.jpg,Atopic Dermatitis,d:\Skin Disease classification\newtrain\Atopic Dermatitis\aug_0_1141.jpg,294,222,1.324,RGB
aug_0_1159.jpg,Atopic Dermatitis,d:\Skin Disease classification\newtrain\Atopic Dermatitis\aug_0_1159.jpg,294,222,1.324,RGB
aug_0_1162.jpg,Atopic Dermatitis,d:\Skin Disease classification\newtrain\Atopic Dermatitis\aug_0_1162.jpg,294,222,1.324,RGB
aug_0_1176.jpg,Atopic Dermatitis,d:\Skin Disease classification\newtrain\Atopic Dermatitis\aug_0_1176.jpg,294,222,1.324,RGB
aug_0_1189.jpg,Atopic Dermatitis,d:\Skin Disease classification\newtrain\Atopic Dermatitis\aug_0_1189.jpg,294,222,1.324,RGB
aug_0_1194.jpg,Atopic Dermatitis,d:\Skin Disease classification\newtrain\Atopic Dermatitis\aug_0_1194.jpg,294,222,1.324,RGB
aug_0_1199.jpg,Atopic Dermatitis,d:\Skin Disease classification\newtrain\Atopic Dermatitis\aug_0_1199.jpg,294,222,1.324,RGB
aug_0_120.jpg,Atopic Dermatitis,d:\Skin Disease classification\newtrain\Atopic Dermatitis\aug_0_120.jpg,294,222,1.324,RGB
aug_0_121.jpg,Atopic Dermatitis,d:\Skin Disease classification\newtrain\Atopic Dermatitis\aug_0_121.jpg,294,222,1.324,RGB
aug_0_1231.jpg,Atopic Dermatitis,d:\Skin Disease classification\newtrain\Atopic Dermatitis\aug_0_1231.jpg,294,222,1.324,RGB
aug_0_1234.jpg,Atopic Dermatitis,d:\Skin Disease classification\newtrain\Atopic Dermatitis\aug_0_1234.jpg,294,222,1.324,RGB
aug_0_1235.jpg,Atopic Dermatitis,d:\Skin Disease classification\newtrain\Atopic Dermatitis\aug_0_1235.jpg,294,222,1.324,RGB
aug_0_1238.jpg,Atopic Dermatitis,d:\Skin Disease classification\newtrain\Atopic Dermatitis\aug_0_1238.jpg,294,222,1.324,RGB
aug_0_1255.jpg,Atopic Dermatitis,d:\Skin Disease classification\newtrain\Atopic Dermatitis\aug_0_1255.jpg,294,222,1.324,RGB
aug_0_1263.jpg,Atopic Dermatitis,d:\Skin Disease classification\newtrain\Atopic Dermatitis\aug_0_1263.jpg,294,222,1.324,RGB
aug_0_1267.jpg,Atopic Dermatitis,d:\Skin Disease classification\newtrain\Atopic Dermatitis\aug_0_1267.jpg,294,222,1.324,RGB
aug_0_1277.jpg,Atopic Dermatitis,d:\Skin Disease classification\newtrain\Atopic Dermatitis\aug_0_1277.jpg,294,222,1.324,RGB
aug_0_1279.jpg,Atopic Dermatitis,d:\Skin Disease classification\newtrain\Atopic Dermatitis\aug_0_1279.jpg,294,222,1.324,RGB
aug_0_1289.jpg,Atopic Dermatitis,d:\Skin Disease classification\newtrain\Atopic Dermatitis\aug_0_1289.jpg,294,222,1.324,RGB
aug_0_1291.jpg,Atopic Dermatitis,d:\Skin Disease classification\newtrain\Atopic Dermatitis\aug_0_1291.jpg,294,222,1.324,RGB
aug_0_1296.jpg,Atopic Dermatitis,d:\Skin Disease classification\newtrain\Atopic Dermatitis\aug_0_1296.jpg,294,222,1.324,RGB
aug_0_13.jpg,Atopic Dermatitis,d:\Skin Disease classification\newtrain\Atopic Dermatitis\aug_0_13.jpg,294,222,1.324,RGB
aug_0_1327.jpg,Atopic Dermatitis,d:\Skin Disease classification\newtrain\Atopic Dermatitis\aug_0_1327.jpg,294,222,1.324,RGB
aug_0_1328.jpg,Atopic Dermatitis,d:\Skin Disease classification\newtrain\Atopic Dermatitis\aug_0_1328.jpg,294,222,1.324,RGB
aug_0_1335.jpg,Atopic Dermatitis,d:\Skin Disease classification\newtrain\Atopic Dermatitis\aug_0_1335.jpg,294,222,1.324,RGB
aug_0_1365.jpg,Atopic Dermatitis,d:\Skin Disease classification\newtrain\Atopic Dermatitis\aug_0_1365.jpg,294,222,1.324,RGB
aug_0_1379.jpg,Atopic Dermatitis,d:\Skin Disease classification\newtrain\Atopic Dermatitis\aug_0_1379.jpg,294,222,1.324,RGB
aug_0_1394.jpg,Atopic Dermatitis,d:\Skin Disease classification\newtrain\Atopic Dermatitis\aug_0_1394.jpg,294,222,1.324,RGB
aug_0_1403.jpg,Atopic Dermatitis,d:\Skin Disease classification\newtrain\Atopic Dermatitis\aug_0_1403.jpg,294,222,1.324,RGB
aug_0_1405.jpg,Atopic Dermatitis,d:\Skin Disease classification\newtrain\Atopic Dermatitis\aug_0_1405.jpg,294,222,1.324,RGB
aug_0_1408.jpg,Atopic Dermatitis,d:\Skin Disease classification\newtrain\Atopic Dermatitis\aug_0_1408.jpg,294,222,1.324,RGB
aug_0_143.jpg,Atopic Dermatitis,d:\Skin Disease classification\newtrain\Atopic Dermatitis\aug_0_143.jpg,294,222,1.324,RGB
aug_0_1436.jpg,Atopic Dermatitis,d:\Skin Disease classification\newtrain\Atopic Dermatitis\aug_0_1436.jpg,294,222,1.324,RGB
aug_0_1439.jpg,Atopic Dermatitis,d:\Skin Disease classification\newtrain\Atopic Dermatitis\aug_0_1439.jpg,294,222,1.324,RGB
aug_0_1440.jpg,Atopic Dermatitis,d:\Skin Disease classification\newtrain\Atopic Dermatitis\aug_0_1440.jpg,294,222,1.324,RGB
aug_0_1442.jpg,Atopic Dermatitis,d:\Skin Disease classification\newtrain\Atopic Dermatitis\aug_0_1442.jpg,294,222,1.324,RGB
aug_0_1461.jpg,Atopic Dermatitis,d:\Skin Disease classification\newtrain\Atopic Dermatitis\aug_0_1461.jpg,294,222,1.324,RGB
aug_0_1490.jpg,Atopic Dermatitis,d:\Skin Disease classification\newtrain\Atopic Dermatitis\aug_0_1490.jpg,294,222,1.324,RGB
aug_0_1504.jpg,Atopic Dermatitis,d:\Skin Disease classification\newtrain\Atopic Dermatitis\aug_0_1504.jpg,294,222,1.324,RGB
aug_0_1510.jpg,Atopic Dermatitis,d:\Skin Disease classification\newtrain\Atopic Dermatitis\aug_0_1510.jpg,294,222,1.324,RGB
aug_0_1513.jpg,Atopic Dermatitis,d:\Skin Disease classification\newtrain\Atopic Dermatitis\aug_0_1513.jpg,294,222,1.324,RGB
aug_0_1516.jpg,Atopic Dermatitis,d:\Skin Disease classification\newtrain\Atopic Dermatitis\aug_0_1516.jpg,294,222,1.324,RGB
aug_0_1519.jpg,Atopic Dermatitis,d:\Skin Disease classification\newtrain\Atopic Dermatitis\aug_0_1519.jpg,294,222,1.324,RGB
aug_0_152.jpg,Atopic Dermatitis,d:\Skin Disease classification\newtrain\Atopic Dermatitis\aug_0_152.jpg,294,222,1.324,RGB
aug_0_1521.jpg,Atopic Dermatitis,d:\Skin Disease classification\newtrain\Atopic Dermatitis\aug_0_1521.jpg,294,222,1.324,RGB
aug_0_1523.jpg,Atopic Dermatitis,d:\Skin Disease classification\newtrain\Atopic Dermatitis\aug_0_1523.jpg,294,222,1.324,RGB
aug_0_1526.jpg,Atopic Dermatitis,d:\Skin Disease classification\newtrain\Atopic Dermatitis\aug_0_1526.jpg,294,222,1.324,RGB
aug_0_1544.jpg,Atopic Dermatitis,d:\Skin Disease classification\newtrain\Atopic Dermatitis\aug_0_1544.jpg,294,222,1.324,RGB
aug_0_1566.jpg,Atopic Dermatitis,d:\Skin Disease classification\newtrain\Atopic Dermatitis\aug_0_1566.jpg,294,222,1.324,RGB
aug_0_157.jpg,Atopic Dermatitis,d:\Skin Disease classification\newtrain\Atopic Dermatitis\aug_0_157.jpg,294,222,1.324,RGB
aug_0_1572.jpg,Atopic Dermatitis,d:\Skin Disease classification\newtrain\Atopic Dermatitis\aug_0_1572.jpg,294,222,1.324,RGB
aug_0_1581.jpg,Atopic Dermatitis,d:\Skin Disease classification\newtrain\Atopic Dermatitis\aug_0_1581.jpg,294,222,1.324,RGB
aug_0_1582.jpg,Atopic Dermatitis,d:\Skin Disease classification\newtrain\Atopic Dermatitis\aug_0_1582.jpg,294,222,1.324,RGB
aug_0_1590.jpg,Atopic Dermatitis,d:\Skin Disease classification\newtrain\Atopic Dermatitis\aug_0_1590.jpg,294,222,1.324,RGB
aug_0_1597.jpg,Atopic Dermatitis,d:\Skin Disease classification\newtrain\Atopic Dermatitis\aug_0_1597.jpg,294,222,1.324,RGB
aug_0_1601.jpg,Atopic Dermatitis,d:\Skin Disease classification\newtrain\Atopic Dermatitis\aug_0_1601.jpg,294,222,1.324,RGB
aug_0_1603.jpg,Atopic Dermatitis,d:\Skin Disease classification\newtrain\Atopic Dermatitis\aug_0_1603.jpg,294,222,1.324,RGB
aug_0_1614.jpg,Atopic Dermatitis,d:\Skin Disease classification\newtrain\Atopic Dermatitis\aug_0_1614.jpg,294,222,1.324,RGB
aug_0_1616.jpg,Atopic Dermatitis,d:\Skin Disease classification\newtrain\Atopic Dermatitis\aug_0_1616.jpg,294,222,1.324,RGB
aug_0_1619.jpg,Atopic Dermatitis,d:\Skin Disease classification\newtrain\Atopic Dermatitis\aug_0_1619.jpg,294,222,1.324,RGB
aug_0_1627.jpg,Atopic Dermatitis,d:\Skin Disease classification\newtrain\Atopic Dermatitis\aug_0_1627.jpg,294,222,1.324,RGB
aug_0_1664.jpg,Atopic Dermatitis,d:\Skin Disease classification\newtrain\Atopic Dermatitis\aug_0_1664.jpg,294,222,1.324,RGB
aug_0_1665.jpg,Atopic Dermatitis,d:\Skin Disease classification\newtrain\Atopic Dermatitis\aug_0_1665.jpg,294,222,1.324,RGB
aug_0_1683.jpg,Atopic Dermatitis,d:\Skin Disease classification\newtrain\Atopic Dermatitis\aug_0_1683.jpg,294,222,1.324,RGB
aug_0_169.jpg,Atopic Dermatitis,d:\Skin Disease classification\newtrain\Atopic Dermatitis\aug_0_169.jpg,294,222,1.324,RGB
aug_0_1693.jpg,Atopic Dermatitis,d:\Skin Disease classification\newtrain\Atopic Dermatitis\aug_0_1693.jpg,294,222,1.324,RGB
aug_0_1701.jpg,Atopic Dermatitis,d:\Skin Disease classification\newtrain\Atopic Dermatitis\aug_0_1701.jpg,294,222,1.324,RGB
aug_0_1704.jpg,Atopic Dermatitis,d:\Skin Disease classification\newtrain\Atopic Dermatitis\aug_0_1704.jpg,294,222,1.324,RGB
aug_0_1706.jpg,Atopic Dermatitis,d:\Skin Disease classification\newtrain\Atopic Dermatitis\aug_0_1706.jpg,294,222,1.324,RGB
aug_0_1711.jpg,Atopic Dermatitis,d:\Skin Disease classification\newtrain\Atopic Dermatitis\aug_0_1711.jpg,294,222,1.324,RGB
aug_0_1712.jpg,Atopic Dermatitis,d:\Skin Disease classification\newtrain\Atopic Dermatitis\aug_0_1712.jpg,294,222,1.324,RGB
aug_0_1720.jpg,Atopic Dermatitis,d:\Skin Disease classification\newtrain\Atopic Dermatitis\aug_0_1720.jpg,294,222,1.324,RGB
aug_0_1722.jpg,Atopic Dermatitis,d:\Skin Disease classification\newtrain\Atopic Dermatitis\aug_0_1722.jpg,294,222,1.324,RGB
aug_0_1728.jpg,Atopic Dermatitis,d:\Skin Disease classification\newtrain\Atopic Dermatitis\aug_0_1728.jpg,294,222,1.324,RGB
aug_0_1732.jpg,Atopic Dermatitis,d:\Skin Disease classification\newtrain\Atopic Dermatitis\aug_0_1732.jpg,294,222,1.324,RGB
aug_0_1736.jpg,Atopic Dermatitis,d:\Skin Disease classification\newtrain\Atopic Dermatitis\aug_0_1736.jpg,294,222,1.324,RGB
aug_0_1740.jpg,Atopic Dermatitis,d:\Skin Disease classification\newtrain\Atopic Dermatitis\aug_0_1740.jpg,294,222,1.324,RGB
aug_0_1744.jpg,Atopic Dermatitis,d:\Skin Disease classification\newtrain\Atopic Dermatitis\aug_0_1744.jpg,294,222,1.324,RGB
aug_0_1755.jpg,Atopic Dermatitis,d:\Skin Disease classification\newtrain\Atopic Dermatitis\aug_0_1755.jpg,294,222,1.324,RGB
aug_0_1765.jpg,Atopic Dermatitis,d:\Skin Disease classification\newtrain\Atopic Dermatitis\aug_0_1765.jpg,294,222,1.324,RGB
aug_0_1774.jpg,Atopic Dermatitis,d:\Skin Disease classification\newtrain\Atopic Dermatitis\aug_0_1774.jpg,294,222,1.324,RGB
aug_0_1775.jpg,Atopic Dermatitis,d:\Skin Disease classification\newtrain\Atopic Dermatitis\aug_0_1775.jpg,294,222,1.324,RGB
aug_0_1782.jpg,Atopic Dermatitis,d:\Skin Disease classification\newtrain\Atopic Dermatitis\aug_0_1782.jpg,294,222,1.324,RGB
aug_0_1790.jpg,Atopic Dermatitis,d:\Skin Disease classification\newtrain\Atopic Dermatitis\aug_0_1790.jpg,294,222,1.324,RGB
aug_0_1798.jpg,Atopic Dermatitis,d:\Skin Disease classification\newtrain\Atopic Dermatitis\aug_0_1798.jpg,294,222,1.324,RGB
aug_0_1800.jpg,Atopic Dermatitis,d:\Skin Disease classification\newtrain\Atopic Dermatitis\aug_0_1800.jpg,294,222,1.324,RGB
aug_0_1801.jpg,Atopic Dermatitis,d:\Skin Disease classification\newtrain\Atopic Dermatitis\aug_0_1801.jpg,294,222,1.324,RGB
aug_0_1811.jpg,Atopic Dermatitis,d:\Skin Disease classification\newtrain\Atopic Dermatitis\aug_0_1811.jpg,294,222,1.324,RGB
aug_0_1814.jpg,Atopic Dermatitis,d:\Skin Disease classification\newtrain\Atopic Dermatitis\aug_0_1814.jpg,294,222,1.324,RGB
aug_0_1823.jpg,Atopic Dermatitis,d:\Skin Disease classification\newtrain\Atopic Dermatitis\aug_0_1823.jpg,294,222,1.324,RGB
aug_0_1837.jpg,Atopic Dermatitis,d:\Skin Disease classification\newtrain\Atopic Dermatitis\aug_0_1837.jpg,294,222,1.324,RGB
aug_0_1847.jpg,Atopic Dermatitis,d:\Skin Disease classification\newtrain\Atopic Dermatitis\aug_0_1847.jpg,294,222,1.324,RGB
aug_0_1863.jpg,Atopic Dermatitis,d:\Skin Disease classification\newtrain\Atopic Dermatitis\aug_0_1863.jpg,294,222,1.324,RGB
aug_0_1866.jpg,Atopic Dermatitis,d:\Skin Disease classification\newtrain\Atopic Dermatitis\aug_0_1866.jpg,294,222,1.324,RGB
aug_0_1874.jpg,Atopic Dermatitis,d:\Skin Disease classification\newtrain\Atopic Dermatitis\aug_0_1874.jpg,294,222,1.324,RGB
aug_0_1881.jpg,Atopic Dermatitis,d:\Skin Disease classification\newtrain\Atopic Dermatitis\aug_0_1881.jpg,294,222,1.324,RGB
aug_0_1882.jpg,Atopic Dermatitis,d:\Skin Disease classification\newtrain\Atopic Dermatitis\aug_0_1882.jpg,294,222,1.324,RGB
aug_0_1884.jpg,Atopic Dermatitis,d:\Skin Disease classification\newtrain\Atopic Dermatitis\aug_0_1884.jpg,294,222,1.324,RGB
aug_0_189.jpg,Atopic Dermatitis,d:\Skin Disease classification\newtrain\Atopic Dermatitis\aug_0_189.jpg,294,222,1.324,RGB
aug_0_1893.jpg,Atopic Dermatitis,d:\Skin Disease classification\newtrain\Atopic Dermatitis\aug_0_1893.jpg,294,222,1.324,RGB
aug_0_1911.jpg,Atopic Dermatitis,d:\Skin Disease classification\newtrain\Atopic Dermatitis\aug_0_1911.jpg,294,222,1.324,RGB
aug_0_1914.jpg,Atopic Dermatitis,d:\Skin Disease classification\newtrain\Atopic Dermatitis\aug_0_1914.jpg,294,222,1.324,RGB
aug_0_194.jpg,Atopic Dermatitis,d:\Skin Disease classification\newtrain\Atopic Dermatitis\aug_0_194.jpg,294,222,1.324,RGB
aug_0_1951.jpg,Atopic Dermatitis,d:\Skin Disease classification\newtrain\Atopic Dermatitis\aug_0_1951.jpg,294,222,1.324,RGB
aug_0_1956.jpg,Atopic Dermatitis,d:\Skin Disease classification\newtrain\Atopic Dermatitis\aug_0_1956.jpg,294,222,1.324,RGB
aug_0_1965.jpg,Atopic Dermatitis,d:\Skin Disease classification\newtrain\Atopic Dermatitis\aug_0_1965.jpg,294,222,1.324,RGB
aug_0_1967.jpg,Atopic Dermatitis,d:\Skin Disease classification\newtrain\Atopic Dermatitis\aug_0_1967.jpg,294,222,1.324,RGB
aug_0_1976.jpg,Atopic Dermatitis,d:\Skin Disease classification\newtrain\Atopic Dermatitis\aug_0_1976.jpg,294,222,1.324,RGB
aug_0_1978.jpg,Atopic Dermatitis,d:\Skin Disease classification\newtrain\Atopic Dermatitis\aug_0_1978.jpg,294,222,1.324,RGB
aug_0_198.jpg,Atopic Dermatitis,d:\Skin Disease classification\newtrain\Atopic Dermatitis\aug_0_198.jpg,294,222,1.324,RGB
aug_0_199.jpg,Atopic Dermatitis,d:\Skin Disease classification\newtrain\Atopic Dermatitis\aug_0_199.jpg,294,222,1.324,RGB
aug_0_1996.jpg,Atopic Dermatitis,d:\Skin Disease classification\newtrain\Atopic Dermatitis\aug_0_1996.jpg,294,222,1.324,RGB
aug_0_1998.jpg,Atopic Dermatitis,d:\Skin Disease classification\newtrain\Atopic Dermatitis\aug_0_1998.jpg,294,222,1.324,RGB
aug_0_200.jpg,Atopic Dermatitis,d:\Skin Disease classification\newtrain\Atopic Dermatitis\aug_0_200.jpg,294,222,1.324,RGB
