filename,filepath,true_class_idx,true_class,pred_class_idx,pred_class,confidence,is_correct
aug_0_3581.jpg,d:\Skin Disease classification\newtrain\Melanocytic nevus\aug_0_3581.jpg,4,Melanocytic nevus,4,Melanocytic nevus,1.0,True
aug_0_9766.jpg,d:\Skin Disease classification\newtrain\Actinic keratosis\aug_0_9766.jpg,0,Actinic keratosis,0,Actinic keratosis,0.9961,True
aug_0_1903.jpg,d:\Skin Disease classification\newtrain\Melanoma\aug_0_1903.jpg,5,Melanoma,5,Melanoma,0.7738,True
aug_0_4872.jpg,d:\Skin Disease classification\newtrain\Melanocytic nevus\aug_0_4872.jpg,4,Melanocytic nevus,4,Melanocytic nevus,1.0,True
aug_0_9170.jpg,d:\Skin Disease classification\newtrain\Atopic Dermatitis\aug_0_9170.jpg,1,Atopic Dermatitis,1,Atopic Dermatitis,1.0,True
aug_0_7137.jpg,d:\Skin Disease classification\newtrain\Melanoma\aug_0_7137.jpg,5,Melanoma,5,Melanoma,0.9536,True
aug_0_9756.jpg,d:\Skin Disease classification\newtrain\Atopic Dermatitis\aug_0_9756.jpg,1,Atopic Dermatitis,1,Atopic Dermatitis,1.0,True
aug_0_4938.jpg,d:\Skin Disease classification\newtrain\Atopic Dermatitis\aug_0_4938.jpg,1,Atopic Dermatitis,1,Atopic Dermatitis,1.0,True
aug_0_8315.jpg,d:\Skin Disease classification\newtrain\Melanoma\aug_0_8315.jpg,5,Melanoma,5,Melanoma,1.0,True
aug_0_1171.jpg,d:\Skin Disease classification\newtrain\Vascular lesion\aug_0_1171.jpg,8,Vascular lesion,8,Vascular lesion,1.0,True
aug_0_3426.jpg,d:\Skin Disease classification\newtrain\Benign keratosis\aug_0_3426.jpg,2,Benign keratosis,2,Benign keratosis,0.9996,True
aug_0_3667.jpg,d:\Skin Disease classification\newtrain\Actinic keratosis\aug_0_3667.jpg,0,Actinic keratosis,0,Actinic keratosis,0.977,True
aug_0_7416.jpg,d:\Skin Disease classification\newtrain\Actinic keratosis\aug_0_7416.jpg,0,Actinic keratosis,0,Actinic keratosis,0.852,True
aug_0_9047.jpg,d:\Skin Disease classification\newtrain\Tinea Ringworm Candidiasis\aug_0_9047.jpg,7,Tinea Ringworm Candidiasis,7,Tinea Ringworm Candidiasis,0.9997,True
aug_0_5891.jpg,d:\Skin Disease classification\newtrain\Melanoma\aug_0_5891.jpg,5,Melanoma,5,Melanoma,0.8005,True
aug_0_6215.jpg,d:\Skin Disease classification\newtrain\Actinic keratosis\aug_0_6215.jpg,0,Actinic keratosis,0,Actinic keratosis,0.9462,True
aug_0_6059.jpg,d:\Skin Disease classification\newtrain\Tinea Ringworm Candidiasis\aug_0_6059.jpg,7,Tinea Ringworm Candidiasis,7,Tinea Ringworm Candidiasis,1.0,True
aug_0_917.jpg,d:\Skin Disease classification\newtrain\Benign keratosis\aug_0_917.jpg,2,Benign keratosis,2,Benign keratosis,1.0,True
aug_0_5221.jpg,d:\Skin Disease classification\newtrain\Vascular lesion\aug_0_5221.jpg,8,Vascular lesion,8,Vascular lesion,1.0,True
aug_0_8710.jpg,d:\Skin Disease classification\newtrain\Melanoma\aug_0_8710.jpg,5,Melanoma,5,Melanoma,1.0,True
aug_0_4493.jpg,d:\Skin Disease classification\newtrain\Benign keratosis\aug_0_4493.jpg,2,Benign keratosis,2,Benign keratosis,1.0,True
aug_0_3724.jpg,d:\Skin Disease classification\newtrain\Squamous cell carcinoma\aug_0_3724.jpg,6,Squamous cell carcinoma,6,Squamous cell carcinoma,0.9651,True
aug_0_9284.jpg,d:\Skin Disease classification\newtrain\Actinic keratosis\aug_0_9284.jpg,0,Actinic keratosis,0,Actinic keratosis,0.5162,True
aug_0_7302.jpg,d:\Skin Disease classification\newtrain\Vascular lesion\aug_0_7302.jpg,8,Vascular lesion,8,Vascular lesion,0.9997,True
aug_0_9789.jpg,d:\Skin Disease classification\newtrain\Dermatofibroma\aug_0_9789.jpg,3,Dermatofibroma,3,Dermatofibroma,0.9998,True
aug_0_1176.jpg,d:\Skin Disease classification\newtrain\Dermatofibroma\aug_0_1176.jpg,3,Dermatofibroma,3,Dermatofibroma,0.9999,True
aug_0_4707.jpg,d:\Skin Disease classification\newtrain\Squamous cell carcinoma\aug_0_4707.jpg,6,Squamous cell carcinoma,6,Squamous cell carcinoma,0.999,True
aug_0_1715.jpg,d:\Skin Disease classification\newtrain\Dermatofibroma\aug_0_1715.jpg,3,Dermatofibroma,3,Dermatofibroma,0.9998,True
aug_0_1544.jpg,d:\Skin Disease classification\newtrain\Atopic Dermatitis\aug_0_1544.jpg,1,Atopic Dermatitis,1,Atopic Dermatitis,1.0,True
aug_0_4727.jpg,d:\Skin Disease classification\newtrain\Squamous cell carcinoma\aug_0_4727.jpg,6,Squamous cell carcinoma,6,Squamous cell carcinoma,0.9921,True
aug_0_5754.jpg,d:\Skin Disease classification\newtrain\Melanocytic nevus\aug_0_5754.jpg,4,Melanocytic nevus,4,Melanocytic nevus,0.9999,True
aug_0_4298.jpg,d:\Skin Disease classification\newtrain\Dermatofibroma\aug_0_4298.jpg,3,Dermatofibroma,3,Dermatofibroma,0.9497,True
aug_0_5798.jpg,d:\Skin Disease classification\newtrain\Atopic Dermatitis\aug_0_5798.jpg,1,Atopic Dermatitis,1,Atopic Dermatitis,1.0,True
aug_0_7892.jpg,d:\Skin Disease classification\newtrain\Dermatofibroma\aug_0_7892.jpg,3,Dermatofibroma,3,Dermatofibroma,0.9998,True
aug_0_9588.jpg,d:\Skin Disease classification\newtrain\Benign keratosis\aug_0_9588.jpg,2,Benign keratosis,2,Benign keratosis,1.0,True
aug_0_9896.jpg,d:\Skin Disease classification\newtrain\Dermatofibroma\aug_0_9896.jpg,3,Dermatofibroma,3,Dermatofibroma,0.9058,True
aug_0_3326.jpg,d:\Skin Disease classification\newtrain\Vascular lesion\aug_0_3326.jpg,8,Vascular lesion,8,Vascular lesion,1.0,True
aug_0_760.jpg,d:\Skin Disease classification\newtrain\Tinea Ringworm Candidiasis\aug_0_760.jpg,7,Tinea Ringworm Candidiasis,7,Tinea Ringworm Candidiasis,1.0,True
aug_0_4845.jpg,d:\Skin Disease classification\newtrain\Benign keratosis\aug_0_4845.jpg,2,Benign keratosis,2,Benign keratosis,1.0,True
aug_0_8945.jpg,d:\Skin Disease classification\newtrain\Dermatofibroma\aug_0_8945.jpg,3,Dermatofibroma,3,Dermatofibroma,1.0,True
aug_0_4300.jpg,d:\Skin Disease classification\newtrain\Tinea Ringworm Candidiasis\aug_0_4300.jpg,7,Tinea Ringworm Candidiasis,7,Tinea Ringworm Candidiasis,0.7082,True
aug_0_5580.jpg,d:\Skin Disease classification\newtrain\Squamous cell carcinoma\aug_0_5580.jpg,6,Squamous cell carcinoma,6,Squamous cell carcinoma,0.9894,True
aug_0_8368.jpg,d:\Skin Disease classification\newtrain\Squamous cell carcinoma\aug_0_8368.jpg,6,Squamous cell carcinoma,5,Melanoma,0.9367,False
aug_0_7161.jpg,d:\Skin Disease classification\newtrain\Benign keratosis\aug_0_7161.jpg,2,Benign keratosis,2,Benign keratosis,1.0,True
aug_0_5950.jpg,d:\Skin Disease classification\newtrain\Actinic keratosis\aug_0_5950.jpg,0,Actinic keratosis,0,Actinic keratosis,0.994,True
aug_0_4632.jpg,d:\Skin Disease classification\newtrain\Dermatofibroma\aug_0_4632.jpg,3,Dermatofibroma,3,Dermatofibroma,0.9999,True
aug_0_1808.jpg,d:\Skin Disease classification\newtrain\Squamous cell carcinoma\aug_0_1808.jpg,6,Squamous cell carcinoma,0,Actinic keratosis,0.6386,False
aug_0_2736.jpg,d:\Skin Disease classification\newtrain\Actinic keratosis\aug_0_2736.jpg,0,Actinic keratosis,0,Actinic keratosis,1.0,True
aug_0_1442.jpg,d:\Skin Disease classification\newtrain\Actinic keratosis\aug_0_1442.jpg,0,Actinic keratosis,0,Actinic keratosis,0.998,True
aug_0_6079.jpg,d:\Skin Disease classification\newtrain\Melanocytic nevus\aug_0_6079.jpg,4,Melanocytic nevus,4,Melanocytic nevus,0.9996,True
aug_0_434.jpg,d:\Skin Disease classification\newtrain\Melanoma\aug_0_434.jpg,5,Melanoma,5,Melanoma,1.0,True
aug_0_6756.jpg,d:\Skin Disease classification\newtrain\Tinea Ringworm Candidiasis\aug_0_6756.jpg,7,Tinea Ringworm Candidiasis,7,Tinea Ringworm Candidiasis,1.0,True
aug_0_3579.jpg,d:\Skin Disease classification\newtrain\Melanoma\aug_0_3579.jpg,5,Melanoma,5,Melanoma,0.9979,True
aug_0_7769.jpg,d:\Skin Disease classification\newtrain\Benign keratosis\aug_0_7769.jpg,2,Benign keratosis,2,Benign keratosis,1.0,True
aug_0_6414.jpg,d:\Skin Disease classification\newtrain\Actinic keratosis\aug_0_6414.jpg,0,Actinic keratosis,0,Actinic keratosis,0.8133,True
aug_0_8355.jpg,d:\Skin Disease classification\newtrain\Melanocytic nevus\aug_0_8355.jpg,4,Melanocytic nevus,4,Melanocytic nevus,0.989,True
aug_0_4939.jpg,d:\Skin Disease classification\newtrain\Vascular lesion\aug_0_4939.jpg,8,Vascular lesion,8,Vascular lesion,1.0,True
aug_0_8712.jpg,d:\Skin Disease classification\newtrain\Squamous cell carcinoma\aug_0_8712.jpg,6,Squamous cell carcinoma,6,Squamous cell carcinoma,0.9944,True
aug_0_2479.jpg,d:\Skin Disease classification\newtrain\Atopic Dermatitis\aug_0_2479.jpg,1,Atopic Dermatitis,1,Atopic Dermatitis,1.0,True
aug_0_4185.jpg,d:\Skin Disease classification\newtrain\Squamous cell carcinoma\aug_0_4185.jpg,6,Squamous cell carcinoma,6,Squamous cell carcinoma,0.9997,True
aug_0_1005.jpg,d:\Skin Disease classification\newtrain\Tinea Ringworm Candidiasis\aug_0_1005.jpg,7,Tinea Ringworm Candidiasis,7,Tinea Ringworm Candidiasis,1.0,True
aug_0_2758.jpg,d:\Skin Disease classification\newtrain\Vascular lesion\aug_0_2758.jpg,8,Vascular lesion,8,Vascular lesion,0.9963,True
aug_0_3498.jpg,d:\Skin Disease classification\newtrain\Melanocytic nevus\aug_0_3498.jpg,4,Melanocytic nevus,4,Melanocytic nevus,0.9999,True
aug_0_8869.jpg,d:\Skin Disease classification\newtrain\Benign keratosis\aug_0_8869.jpg,2,Benign keratosis,2,Benign keratosis,1.0,True
aug_0_4960.jpg,d:\Skin Disease classification\newtrain\Dermatofibroma\aug_0_4960.jpg,3,Dermatofibroma,3,Dermatofibroma,1.0,True
aug_0_5025.jpg,d:\Skin Disease classification\newtrain\Melanoma\aug_0_5025.jpg,5,Melanoma,4,Melanocytic nevus,0.7448,False
aug_0_3509.jpg,d:\Skin Disease classification\newtrain\Melanoma\aug_0_3509.jpg,5,Melanoma,5,Melanoma,1.0,True
aug_0_6035.jpg,d:\Skin Disease classification\newtrain\Dermatofibroma\aug_0_6035.jpg,3,Dermatofibroma,3,Dermatofibroma,0.9997,True
aug_0_3332.jpg,d:\Skin Disease classification\newtrain\Actinic keratosis\aug_0_3332.jpg,0,Actinic keratosis,0,Actinic keratosis,0.9934,True
aug_0_5324.jpg,d:\Skin Disease classification\newtrain\Actinic keratosis\aug_0_5324.jpg,0,Actinic keratosis,0,Actinic keratosis,0.9999,True
aug_0_501.jpg,d:\Skin Disease classification\newtrain\Tinea Ringworm Candidiasis\aug_0_501.jpg,7,Tinea Ringworm Candidiasis,7,Tinea Ringworm Candidiasis,0.9995,True
aug_0_4143.jpg,d:\Skin Disease classification\newtrain\Atopic Dermatitis\aug_0_4143.jpg,1,Atopic Dermatitis,1,Atopic Dermatitis,0.9974,True
aug_0_4161.jpg,d:\Skin Disease classification\newtrain\Actinic keratosis\aug_0_4161.jpg,0,Actinic keratosis,0,Actinic keratosis,0.8342,True
aug_0_5761.jpg,d:\Skin Disease classification\newtrain\Benign keratosis\aug_0_5761.jpg,2,Benign keratosis,2,Benign keratosis,0.9999,True
aug_0_9815.jpg,d:\Skin Disease classification\newtrain\Melanocytic nevus\aug_0_9815.jpg,4,Melanocytic nevus,4,Melanocytic nevus,0.9995,True
aug_0_1189.jpg,d:\Skin Disease classification\newtrain\Squamous cell carcinoma\aug_0_1189.jpg,6,Squamous cell carcinoma,6,Squamous cell carcinoma,0.9892,True
aug_0_9571.jpg,d:\Skin Disease classification\newtrain\Squamous cell carcinoma\aug_0_9571.jpg,6,Squamous cell carcinoma,6,Squamous cell carcinoma,0.9983,True
aug_0_6412.jpg,d:\Skin Disease classification\newtrain\Melanocytic nevus\aug_0_6412.jpg,4,Melanocytic nevus,4,Melanocytic nevus,0.9994,True
aug_0_9455.jpg,d:\Skin Disease classification\newtrain\Tinea Ringworm Candidiasis\aug_0_9455.jpg,7,Tinea Ringworm Candidiasis,7,Tinea Ringworm Candidiasis,1.0,True
aug_0_4898.jpg,d:\Skin Disease classification\newtrain\Melanocytic nevus\aug_0_4898.jpg,4,Melanocytic nevus,4,Melanocytic nevus,1.0,True
aug_0_7915.jpg,d:\Skin Disease classification\newtrain\Melanoma\aug_0_7915.jpg,5,Melanoma,5,Melanoma,1.0,True
aug_0_3923.jpg,d:\Skin Disease classification\newtrain\Benign keratosis\aug_0_3923.jpg,2,Benign keratosis,2,Benign keratosis,1.0,True
aug_0_9618.jpg,d:\Skin Disease classification\newtrain\Melanocytic nevus\aug_0_9618.jpg,4,Melanocytic nevus,4,Melanocytic nevus,0.8885,True
aug_0_2851.jpg,d:\Skin Disease classification\newtrain\Melanoma\aug_0_2851.jpg,5,Melanoma,5,Melanoma,1.0,True
aug_0_8777.jpg,d:\Skin Disease classification\newtrain\Benign keratosis\aug_0_8777.jpg,2,Benign keratosis,2,Benign keratosis,1.0,True
aug_0_8737.jpg,d:\Skin Disease classification\newtrain\Benign keratosis\aug_0_8737.jpg,2,Benign keratosis,2,Benign keratosis,1.0,True
aug_0_2253.jpg,d:\Skin Disease classification\newtrain\Tinea Ringworm Candidiasis\aug_0_2253.jpg,7,Tinea Ringworm Candidiasis,7,Tinea Ringworm Candidiasis,0.9999,True
aug_0_4222.jpg,d:\Skin Disease classification\newtrain\Benign keratosis\aug_0_4222.jpg,2,Benign keratosis,2,Benign keratosis,1.0,True
aug_0_4084.jpg,d:\Skin Disease classification\newtrain\Melanocytic nevus\aug_0_4084.jpg,4,Melanocytic nevus,4,Melanocytic nevus,0.9943,True
aug_0_2669.jpg,d:\Skin Disease classification\newtrain\Dermatofibroma\aug_0_2669.jpg,3,Dermatofibroma,3,Dermatofibroma,1.0,True
aug_0_4095.jpg,d:\Skin Disease classification\newtrain\Atopic Dermatitis\aug_0_4095.jpg,1,Atopic Dermatitis,1,Atopic Dermatitis,1.0,True
aug_0_5962.jpg,d:\Skin Disease classification\newtrain\Dermatofibroma\aug_0_5962.jpg,3,Dermatofibroma,3,Dermatofibroma,1.0,True
aug_0_4463.jpg,d:\Skin Disease classification\newtrain\Dermatofibroma\aug_0_4463.jpg,3,Dermatofibroma,3,Dermatofibroma,1.0,True
aug_0_1180.jpg,d:\Skin Disease classification\newtrain\Dermatofibroma\aug_0_1180.jpg,3,Dermatofibroma,3,Dermatofibroma,0.5527,True
aug_0_2778.jpg,d:\Skin Disease classification\newtrain\Melanocytic nevus\aug_0_2778.jpg,4,Melanocytic nevus,4,Melanocytic nevus,0.9996,True
aug_0_7248.jpg,d:\Skin Disease classification\newtrain\Melanocytic nevus\aug_0_7248.jpg,4,Melanocytic nevus,4,Melanocytic nevus,0.9056,True
aug_0_9223.jpg,d:\Skin Disease classification\newtrain\Actinic keratosis\aug_0_9223.jpg,0,Actinic keratosis,0,Actinic keratosis,0.6726,True
aug_0_875.jpg,d:\Skin Disease classification\newtrain\Vascular lesion\aug_0_875.jpg,8,Vascular lesion,8,Vascular lesion,1.0,True
aug_0_1740.jpg,d:\Skin Disease classification\newtrain\Melanoma\aug_0_1740.jpg,5,Melanoma,5,Melanoma,0.9991,True
aug_0_4519.jpg,d:\Skin Disease classification\newtrain\Benign keratosis\aug_0_4519.jpg,2,Benign keratosis,2,Benign keratosis,1.0,True
aug_0_2737.jpg,d:\Skin Disease classification\newtrain\Melanocytic nevus\aug_0_2737.jpg,4,Melanocytic nevus,4,Melanocytic nevus,0.9966,True
aug_0_6179.jpg,d:\Skin Disease classification\newtrain\Melanoma\aug_0_6179.jpg,5,Melanoma,6,Squamous cell carcinoma,0.8746,False
aug_0_8730.jpg,d:\Skin Disease classification\newtrain\Atopic Dermatitis\aug_0_8730.jpg,1,Atopic Dermatitis,1,Atopic Dermatitis,1.0,True
aug_0_9799.jpg,d:\Skin Disease classification\newtrain\Atopic Dermatitis\aug_0_9799.jpg,1,Atopic Dermatitis,1,Atopic Dermatitis,1.0,True
aug_0_7336.jpg,d:\Skin Disease classification\newtrain\Benign keratosis\aug_0_7336.jpg,2,Benign keratosis,2,Benign keratosis,1.0,True
aug_0_6719.jpg,d:\Skin Disease classification\newtrain\Melanocytic nevus\aug_0_6719.jpg,4,Melanocytic nevus,4,Melanocytic nevus,0.9999,True
aug_0_2490.jpg,d:\Skin Disease classification\newtrain\Tinea Ringworm Candidiasis\aug_0_2490.jpg,7,Tinea Ringworm Candidiasis,7,Tinea Ringworm Candidiasis,1.0,True
aug_0_365.jpg,d:\Skin Disease classification\newtrain\Melanocytic nevus\aug_0_365.jpg,4,Melanocytic nevus,4,Melanocytic nevus,1.0,True
aug_0_7652.jpg,d:\Skin Disease classification\newtrain\Melanoma\aug_0_7652.jpg,5,Melanoma,3,Dermatofibroma,0.954,False
aug_0_422.jpg,d:\Skin Disease classification\newtrain\Melanocytic nevus\aug_0_422.jpg,4,Melanocytic nevus,4,Melanocytic nevus,0.6409,True
aug_0_785.jpg,d:\Skin Disease classification\newtrain\Vascular lesion\aug_0_785.jpg,8,Vascular lesion,8,Vascular lesion,1.0,True
aug_0_9129.jpg,d:\Skin Disease classification\newtrain\Benign keratosis\aug_0_9129.jpg,2,Benign keratosis,0,Actinic keratosis,0.9955,False
aug_0_24.jpg,d:\Skin Disease classification\newtrain\Tinea Ringworm Candidiasis\aug_0_24.jpg,7,Tinea Ringworm Candidiasis,7,Tinea Ringworm Candidiasis,1.0,True
aug_0_4251.jpg,d:\Skin Disease classification\newtrain\Tinea Ringworm Candidiasis\aug_0_4251.jpg,7,Tinea Ringworm Candidiasis,7,Tinea Ringworm Candidiasis,1.0,True
aug_0_4614.jpg,d:\Skin Disease classification\newtrain\Squamous cell carcinoma\aug_0_4614.jpg,6,Squamous cell carcinoma,3,Dermatofibroma,0.9094,False
aug_0_2197.jpg,d:\Skin Disease classification\newtrain\Tinea Ringworm Candidiasis\aug_0_2197.jpg,7,Tinea Ringworm Candidiasis,7,Tinea Ringworm Candidiasis,0.9999,True
aug_0_7503.jpg,d:\Skin Disease classification\newtrain\Atopic Dermatitis\aug_0_7503.jpg,1,Atopic Dermatitis,1,Atopic Dermatitis,1.0,True
aug_0_77.jpg,d:\Skin Disease classification\newtrain\Atopic Dermatitis\aug_0_77.jpg,1,Atopic Dermatitis,1,Atopic Dermatitis,1.0,True
aug_0_6727.jpg,d:\Skin Disease classification\newtrain\Benign keratosis\aug_0_6727.jpg,2,Benign keratosis,2,Benign keratosis,1.0,True
aug_0_5462.jpg,d:\Skin Disease classification\newtrain\Vascular lesion\aug_0_5462.jpg,8,Vascular lesion,8,Vascular lesion,1.0,True
aug_0_6460.jpg,d:\Skin Disease classification\newtrain\Atopic Dermatitis\aug_0_6460.jpg,1,Atopic Dermatitis,1,Atopic Dermatitis,0.9989,True
aug_0_174.jpg,d:\Skin Disease classification\newtrain\Dermatofibroma\aug_0_174.jpg,3,Dermatofibroma,3,Dermatofibroma,1.0,True
aug_0_6906.jpg,d:\Skin Disease classification\newtrain\Vascular lesion\aug_0_6906.jpg,8,Vascular lesion,8,Vascular lesion,0.9998,True
aug_0_7989.jpg,d:\Skin Disease classification\newtrain\Melanoma\aug_0_7989.jpg,5,Melanoma,5,Melanoma,0.802,True
aug_0_6096.jpg,d:\Skin Disease classification\newtrain\Melanoma\aug_0_6096.jpg,5,Melanoma,5,Melanoma,0.999,True
aug_0_4687.jpg,d:\Skin Disease classification\newtrain\Vascular lesion\aug_0_4687.jpg,8,Vascular lesion,8,Vascular lesion,0.991,True
aug_0_871.jpg,d:\Skin Disease classification\newtrain\Tinea Ringworm Candidiasis\aug_0_871.jpg,7,Tinea Ringworm Candidiasis,7,Tinea Ringworm Candidiasis,0.9999,True
aug_0_2113.jpg,d:\Skin Disease classification\newtrain\Dermatofibroma\aug_0_2113.jpg,3,Dermatofibroma,3,Dermatofibroma,1.0,True
aug_0_6772.jpg,d:\Skin Disease classification\newtrain\Melanocytic nevus\aug_0_6772.jpg,4,Melanocytic nevus,4,Melanocytic nevus,0.9868,True
aug_0_763.jpg,d:\Skin Disease classification\newtrain\Vascular lesion\aug_0_763.jpg,8,Vascular lesion,8,Vascular lesion,1.0,True
aug_0_6360.jpg,d:\Skin Disease classification\newtrain\Vascular lesion\aug_0_6360.jpg,8,Vascular lesion,8,Vascular lesion,1.0,True
aug_0_9669.jpg,d:\Skin Disease classification\newtrain\Atopic Dermatitis\aug_0_9669.jpg,1,Atopic Dermatitis,1,Atopic Dermatitis,1.0,True
aug_0_9668.jpg,d:\Skin Disease classification\newtrain\Dermatofibroma\aug_0_9668.jpg,3,Dermatofibroma,3,Dermatofibroma,1.0,True
aug_0_3.jpg,d:\Skin Disease classification\newtrain\Benign keratosis\aug_0_3.jpg,2,Benign keratosis,2,Benign keratosis,1.0,True
aug_0_3344.jpg,d:\Skin Disease classification\newtrain\Melanocytic nevus\aug_0_3344.jpg,4,Melanocytic nevus,4,Melanocytic nevus,0.9999,True
aug_0_5769.jpg,d:\Skin Disease classification\newtrain\Dermatofibroma\aug_0_5769.jpg,3,Dermatofibroma,3,Dermatofibroma,1.0,True
aug_0_1703.jpg,d:\Skin Disease classification\newtrain\Vascular lesion\aug_0_1703.jpg,8,Vascular lesion,8,Vascular lesion,1.0,True
aug_0_8473.jpg,d:\Skin Disease classification\newtrain\Tinea Ringworm Candidiasis\aug_0_8473.jpg,7,Tinea Ringworm Candidiasis,7,Tinea Ringworm Candidiasis,0.9998,True
aug_0_1734.jpg,d:\Skin Disease classification\newtrain\Vascular lesion\aug_0_1734.jpg,8,Vascular lesion,8,Vascular lesion,1.0,True
aug_0_3721.jpg,d:\Skin Disease classification\newtrain\Melanoma\aug_0_3721.jpg,5,Melanoma,5,Melanoma,0.9999,True
aug_0_9672.jpg,d:\Skin Disease classification\newtrain\Tinea Ringworm Candidiasis\aug_0_9672.jpg,7,Tinea Ringworm Candidiasis,7,Tinea Ringworm Candidiasis,1.0,True
aug_0_5735.jpg,d:\Skin Disease classification\newtrain\Melanoma\aug_0_5735.jpg,5,Melanoma,5,Melanoma,0.9548,True
aug_0_8504.jpg,d:\Skin Disease classification\newtrain\Tinea Ringworm Candidiasis\aug_0_8504.jpg,7,Tinea Ringworm Candidiasis,7,Tinea Ringworm Candidiasis,1.0,True
aug_0_3885.jpg,d:\Skin Disease classification\newtrain\Melanocytic nevus\aug_0_3885.jpg,4,Melanocytic nevus,4,Melanocytic nevus,0.9793,True
aug_0_2667.jpg,d:\Skin Disease classification\newtrain\Squamous cell carcinoma\aug_0_2667.jpg,6,Squamous cell carcinoma,6,Squamous cell carcinoma,0.8232,True
aug_0_7950.jpg,d:\Skin Disease classification\newtrain\Melanocytic nevus\aug_0_7950.jpg,4,Melanocytic nevus,4,Melanocytic nevus,1.0,True
aug_0_1213.jpg,d:\Skin Disease classification\newtrain\Actinic keratosis\aug_0_1213.jpg,0,Actinic keratosis,0,Actinic keratosis,0.8881,True
aug_0_2701.jpg,d:\Skin Disease classification\newtrain\Actinic keratosis\aug_0_2701.jpg,0,Actinic keratosis,0,Actinic keratosis,0.8798,True
aug_0_3869.jpg,d:\Skin Disease classification\newtrain\Benign keratosis\aug_0_3869.jpg,2,Benign keratosis,2,Benign keratosis,0.9999,True
aug_0_2182.jpg,d:\Skin Disease classification\newtrain\Melanoma\aug_0_2182.jpg,5,Melanoma,5,Melanoma,0.9996,True
aug_0_3535.jpg,d:\Skin Disease classification\newtrain\Melanoma\aug_0_3535.jpg,5,Melanoma,5,Melanoma,0.9255,True
aug_0_8371.jpg,d:\Skin Disease classification\newtrain\Dermatofibroma\aug_0_8371.jpg,3,Dermatofibroma,3,Dermatofibroma,1.0,True
aug_0_8347.jpg,d:\Skin Disease classification\newtrain\Melanocytic nevus\aug_0_8347.jpg,4,Melanocytic nevus,4,Melanocytic nevus,0.9786,True
aug_0_8450.jpg,d:\Skin Disease classification\newtrain\Actinic keratosis\aug_0_8450.jpg,0,Actinic keratosis,0,Actinic keratosis,0.9884,True
aug_0_1236.jpg,d:\Skin Disease classification\newtrain\Melanocytic nevus\aug_0_1236.jpg,4,Melanocytic nevus,4,Melanocytic nevus,0.9999,True
aug_0_7106.jpg,d:\Skin Disease classification\newtrain\Benign keratosis\aug_0_7106.jpg,2,Benign keratosis,2,Benign keratosis,1.0,True
aug_0_8535.jpg,d:\Skin Disease classification\newtrain\Squamous cell carcinoma\aug_0_8535.jpg,6,Squamous cell carcinoma,6,Squamous cell carcinoma,0.9351,True
aug_0_8016.jpg,d:\Skin Disease classification\newtrain\Atopic Dermatitis\aug_0_8016.jpg,1,Atopic Dermatitis,1,Atopic Dermatitis,1.0,True
aug_0_9428.jpg,d:\Skin Disease classification\newtrain\Dermatofibroma\aug_0_9428.jpg,3,Dermatofibroma,3,Dermatofibroma,1.0,True
aug_0_3975.jpg,d:\Skin Disease classification\newtrain\Tinea Ringworm Candidiasis\aug_0_3975.jpg,7,Tinea Ringworm Candidiasis,7,Tinea Ringworm Candidiasis,1.0,True
aug_0_5797.jpg,d:\Skin Disease classification\newtrain\Actinic keratosis\aug_0_5797.jpg,0,Actinic keratosis,0,Actinic keratosis,0.9998,True
aug_0_6693.jpg,d:\Skin Disease classification\newtrain\Tinea Ringworm Candidiasis\aug_0_6693.jpg,7,Tinea Ringworm Candidiasis,7,Tinea Ringworm Candidiasis,1.0,True
aug_0_4909.jpg,d:\Skin Disease classification\newtrain\Melanocytic nevus\aug_0_4909.jpg,4,Melanocytic nevus,4,Melanocytic nevus,0.9999,True
aug_0_3222.jpg,d:\Skin Disease classification\newtrain\Tinea Ringworm Candidiasis\aug_0_3222.jpg,7,Tinea Ringworm Candidiasis,7,Tinea Ringworm Candidiasis,1.0,True
aug_0_7604.jpg,d:\Skin Disease classification\newtrain\Atopic Dermatitis\aug_0_7604.jpg,1,Atopic Dermatitis,1,Atopic Dermatitis,1.0,True
aug_0_1190.jpg,d:\Skin Disease classification\newtrain\Dermatofibroma\aug_0_1190.jpg,3,Dermatofibroma,3,Dermatofibroma,0.9989,True
aug_0_2245.jpg,d:\Skin Disease classification\newtrain\Melanocytic nevus\aug_0_2245.jpg,4,Melanocytic nevus,4,Melanocytic nevus,0.9998,True
aug_0_6869.jpg,d:\Skin Disease classification\newtrain\Melanoma\aug_0_6869.jpg,5,Melanoma,5,Melanoma,0.6916,True
aug_0_9071.jpg,d:\Skin Disease classification\newtrain\Vascular lesion\aug_0_9071.jpg,8,Vascular lesion,8,Vascular lesion,1.0,True
aug_0_7799.jpg,d:\Skin Disease classification\newtrain\Benign keratosis\aug_0_7799.jpg,2,Benign keratosis,2,Benign keratosis,1.0,True
aug_0_4847.jpg,d:\Skin Disease classification\newtrain\Dermatofibroma\aug_0_4847.jpg,3,Dermatofibroma,3,Dermatofibroma,0.9957,True
aug_0_1284.jpg,d:\Skin Disease classification\newtrain\Melanoma\aug_0_1284.jpg,5,Melanoma,5,Melanoma,1.0,True
aug_0_6161.jpg,d:\Skin Disease classification\newtrain\Actinic keratosis\aug_0_6161.jpg,0,Actinic keratosis,0,Actinic keratosis,0.9802,True
